id,question,options,explanation,image_paths,img_type,answer,topic_difficulty,question_type,subfield
test_Accounting_37,Freeman Furnishings has summarized its data as shown. Direct labor hours will be used as the activity base to allocate overhead: <image 1> Compute the cost of goods manufactured.,"['$706,000', '$707,000', '$708,000', '$709,000']",?,MMMU_Accounting_images/test\test_Accounting_37_image_1.png,['Tables'],?,Hard,multiple-choice,Managerial Accounting
test_Accounting_38,Use the Black-Scholes formula to find the value of a call option on the following stock: <image 1>,"['$9.51', '$8.29', '$7.34']",?,MMMU_Accounting_images/test\test_Accounting_38_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_39,"A pension fund manager is considering three mutual funds. The first is a stock fund, the second is a long-term government and corporate bond fund, and the third is a T-bill money  market fund that yields a rate of 8%. The probability distribution of the risky funds is as follows:<image 1>The correlation between the fund returns is .10. Solve numerically for the proportion s of each asset of the optimal risky portfolio.","['w(s)=0.4516; w(B)=0.5484', 'w(s)=0.4730; w(B)=0.5270', 'w(s)=0.4691; w(B)=0.5309']",?,MMMU_Accounting_images/test\test_Accounting_39_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_40,"Mountain Peaks applies overhead on the basis of machine hours and reports the following information: <image 1> Was overhead over- or underapplied, and by what amount?","['overhead by $9,000', 'overapplied by $10,000', 'underapplied by $9,000', 'underapplied by $10,000']",?,MMMU_Accounting_images/test\test_Accounting_40_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_41,"MVP, Inc., has produced rodeo supplies for over 20 years. The company currently has a debt-equity ratio of 50 percent and is in the 40 percent tax bracket. The required return on the firm's levered equity is 16 percent. The company is planning to expand its production capacity. The equipment to be purchased is expected to generate the following unlevered cash flows:<image 1>The company has arranged a debt issue of $8.7 million to partially finance the expansion. Under the loan, the company would pay interest of 9 percent at the end of each year on the outstanding balance at the beginning of the year. The company would also make yearend principal payments of $2,900,000 per year, completely retiring the issue by the end of the third year. Using the adjusted present value method, what's the APV of the expansion?","['$2,169,595.50', '$2,543,698.19', '$2,713,293.68']",?,MMMU_Accounting_images/test\test_Accounting_41_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_42,"Prices of zero-coupon bonds reveal the following pattern of forward rates: <image 1> In addition to the zero-coupon bond, investors also may purchase a 3-year bond making annual payments of $60 with par value $1,000. Under the expectations hypothesis, what is the expected realized compound yield of the coupon bond?","['6.66%', '6.79%', '6.91%']",?,MMMU_Accounting_images/test\test_Accounting_42_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_43,"Assume accounts have normal balances, the missing account balance of Dividends is $12,000. What is the balance of the account? <image 1>","['$194,815', '$182,815', '$12,000', '$9,000']",?,MMMU_Accounting_images/test\test_Accounting_43_image_1.png,['Screenshots'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_44,"Suresh Singh, CFA, is analyzing a convertible bond. The characteristics of the bond and the underlying common stock are given in the following exhibit: <image 1> Compute the bond's market conversion price.","['$45.03', '$47.73', '$48.25']",?,MMMU_Accounting_images/test\test_Accounting_44_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_45,"Tim-Buck-II rents jet skis at a beach resort. There are three models available to rent: Junior, Adult, and Expert. The rental price and variable costs for these three models are as follows: <image 1> The current product mix is 5:4:1. The three models share total fixed costs of $114,750. Calculate Tim-Buck-II's break-even point in both dollars and units.","['$185,210.90 and 250 composite units', '$177,210.90 and 270 composite units', '$185,210.90 and 250 composite units', '$178,210.90 and 270 composite units']",?,MMMU_Accounting_images/test\test_Accounting_45_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_46,"<image 1> Ballentine Manufacturing produces and sells lawnmowers through a national dealership network. They purchase raw materials from a variety of suppliers, and all manufacturing and assembly work is performed at their plant outside of Kansas City, Missouri. They recorded these costs for the year ending December 31, 2017. What is the total expense?","['$2,400,000', '$2,500,000', '$2,600,000', '$2,700,000']",?,MMMU_Accounting_images/test\test_Accounting_46_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_47,"<image 1> Sanchez & Vukmin, LLP, is a full-service accounting firm located near Chicago, Illinois. Last year, Sanchez provided tax preparation services to 500 clients. Total fixed costs were $265,000 with total variable costs of $180,000. Based on this information, what is the total cost per 900 clients?","['$324,000', '$477,000', '$801,000', '$731,000']",?,MMMU_Accounting_images/test\test_Accounting_47_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_48,"Pant Risers manufactures bands for self-dressing assistive devices for mobility-impaired individuals. Manufacturing is a one-step process where the bands are cut and sewn. This is the information related to this year's production: <image 1> Ending inventory was 100% complete as to materials and 70% complete as to conversion, and the total materials cost is $57,540 and the total conversion cost is $36,036. Using the weighted-average method, what are the unit costs if the company transferred out 17,000 units?","['$5.56', '$6.56', '$7.56', '$4.56']",?,MMMU_Accounting_images/test\test_Accounting_48_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_49,"Prices of zero-coupon bonds reveal the following pattern of forward rates: <image 1> In addition to the zero-coupon bond, investors also may purchase a 3-year bond making annual payments of $60 with par value $1,000.What is the price of the coupon bond?","['$984.10', '$935.44', '$901.25']",?,MMMU_Accounting_images/test\test_Accounting_49_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_50,"Consider the two (excess return) index-model regression results for stocks A and B. The risk-free rate over the period was 6%, and the market's average return was 14%. Performance is measured using an index model regression on excess returns. <image 1> Which stock is the best choice when this is the only risky asset to be held by the investor.","['A', 'B']",?,MMMU_Accounting_images/test\test_Accounting_50_image_1.png,['Tables'],?,Easy,multiple-choice,Investment
test_Accounting_51,Mountain Peaks applies overhead on the basis of machine hours and reports the following information: <image 1> How much overhead was applied during the year?,"['$143,000', '$243,000', '$343,000', '$443,000']",?,MMMU_Accounting_images/test\test_Accounting_51_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_52,"The present value of the following cash flow stream is $7,300 when discounted at 7.1 percent annually. What is the value of the missing cash flow?<image 1>","['$1,695.82', '$1,704.39', '$1,717.65']",?,MMMU_Accounting_images/test\test_Accounting_52_image_1.png,['Tables'],?,Hard,multiple-choice,Financial Accounting
test_Accounting_53,"Consider the following multifactor (APT) model of security returns for a particular stock.<image 1>Suppose that the market expected the values for the three macro factors given in column 1 below, but that the actual values turn out as given in column 2. Calculate the revised expectations for the rate of return on the stock once the 'surprises' become known.","['17.3%', '17.8%', '18.1%']",?,MMMU_Accounting_images/test\test_Accounting_53_image_1.png,['Tables'],?,Medium,multiple-choice,Investment
test_Accounting_54,"Summary information from a company's job cost sheets shows the following information: <image 1> What are the balances in the work in process inventory, finished goods inventory, and cost of goods sold for May?","['3,500 9,231 0', '3,230 7,540 9,231', '4,664 5,000 2,540', '5,000 3,230 3,500']",?,MMMU_Accounting_images/test\test_Accounting_54_image_1.png,['Tables'],?,Easy,multiple-choice,Managerial Accounting
test_Accounting_55,Suppose a factor model is appropriate to describe the returns on a stock. The current expected return on the stock is 10.5 percent. Information about those factors is presented in the following chart:<image 1> What is the total return on this stock?,"['13.11%', '10.79%', '12.82%']",?,MMMU_Accounting_images/test\test_Accounting_55_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_56,This cost data from Hickory Furniture is for the year 2017. <image 1> Predict the utility costs if 600 tables are produced.,"['$168', '$169', '$170', '$171']",?,MMMU_Accounting_images/test\test_Accounting_56_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
test_Accounting_57,"From the following Company Y adjusted trial balance, what is the retained earnings to be reported? <image 1>","['$17,800', '$16,800', '$15,550', '$12,280']",?,MMMU_Accounting_images/test\test_Accounting_57_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_58,The following information is taken from the records of Rosebloom Flowers for the year 2019. <image 1> Calculate net income or net loss for March.,"['$1,030', '$730', '$940', '$950']",?,MMMU_Accounting_images/test\test_Accounting_58_image_1.png,['Tables'],?,Medium,multiple-choice,Financial Accounting
test_Accounting_59," manager buys three shares of stock today, and then sells one of those shares each year for the next 3 years. His actions and the price history of the stock are summarized below. The stock pays no dividends. <image 1> Calculate the time-weighted geometric average return on this 'portfolio.","['3.16%', '3.57%', '3.99%']",?,MMMU_Accounting_images/test\test_Accounting_59_image_1.png,['Tables'],?,Hard,multiple-choice,Investment
test_Accounting_60,This cost data from Hickory Furniture is for the year 2017. <image 1> Predict the utility costs if 900 chairs are produced.,"['$3,320', '$3,420', '$3,520', '$3,620']",?,MMMU_Accounting_images/test\test_Accounting_60_image_1.png,['Tables'],?,Medium,multiple-choice,Managerial Accounting
